,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21
0,7489.0,1032.5,0.9026778341394361,0.8606457186740049,0.8170902157917177,0.8113240139467746,0.826631587872478,0.655290544037922,0.9269477799497348,0.7967741935483871,0.655290544037922,0.8,0.9056603773584906,24.0,10.0,106.0,2170.0,15735.0,16597.0,1729.0,21.300586101032653,24.113871057772815
1,8872.5,2313.5,0.8503565062388592,0.7869021204406692,0.873301958692279,0.7878901460519909,0.8428073587918536,0.6873878722904738,0.8748709122203098,0.7416513009629174,0.6873878722904738,0.8406374501992032,0.8022813688212928,40.0,52.0,263.0,4881.0,18359.0,20332.0,3620.0,40.722580645161294,38.86451612903226
2,8217.5,928.0,0.8838505244755245,0.8076947614635773,0.762258654669085,0.7871791411861548,0.8631744934931477,0.5294309315011738,0.9133907595927956,0.7933927635028841,0.526726604578097,0.7671232876712328,0.8549618320610687,34.0,19.0,131.0,1907.0,17248.0,17496.0,1513.0,24.607357161492303,27.42499347769371
3,7284.5,677.5,0.8738687061822816,0.7957403450609446,0.6647108273703816,0.7490139900158022,0.8600505736411682,0.5105658334510191,0.9212030970815962,0.7776946107784432,0.5045567951795886,0.6714285714285715,0.7966101694915254,23.0,12.0,59.0,1336.0,15454.0,15467.0,1039.0,12.642857142857142,14.999999999999998
4,7916.0,1980.5,0.8359626205787781,0.841067346151411,0.7977297906562395,0.770112356743399,0.8406604909889079,0.6256024353173938,0.863519728879206,0.806159863114153,0.6248197177219023,0.7033492822966507,0.930379746835443,62.0,11.0,158.0,4091.0,16564.0,17836.0,3298.0,27.524800387127993,36.40938785385918
5,10173.5,555.0,0.800638179800222,0.6179402732956409,0.43507222589240135,0.722779202009008,0.8729754983388704,0.32808073199750065,0.9055319148936171,0.6047120418848168,0.32808073199750065,0.4516129032258065,0.6176470588235294,51.0,26.0,68.0,1146.0,21179.0,20216.0,693.0,10.960376091336467,14.989926124916051
6,11011.0,796.5,0.8826717811874583,0.8053660987682828,0.6780640553972628,0.666130224609008,0.9065917217386132,0.3794459679916323,0.8976924647743516,0.8032589016294508,0.3782569073495396,0.6204379562043796,0.85,52.0,15.0,100.0,1657.0,22828.0,21980.0,1331.0,14.69687691365585,20.134721371708512
7,7917.5,270.0,0.8331497797356828,0.23865805048918953,0.23532307373439038,0.7370108262785106,0.602088948787062,0.14647863976508477,0.9360974195418962,0.17406749555950266,0.14647863976508477,0.20588235294117652,0.21875,27.0,25.0,32.0,563.0,16682.0,16143.0,98.0,6.6763257026948715,7.093596059113301
8,8420.5,2620.0,0.8219833815028901,0.7714479721036425,0.8505796750463988,0.6956825181582111,0.8801286507385624,0.5984535656499079,0.8213118326432775,0.7831907772406099,0.5957320801235755,0.7950530035335689,0.8211678832116789,58.0,49.0,274.0,5378.0,17567.0,18845.0,4212.0,42.971030276628184,44.38248747549553
9,8589.111111111111,1241.5,0.8539065904267925,0.7250514096052626,0.6793478308055729,0.7474580465554288,0.8327899249322961,0.49563739133356755,0.8926466210181602,0.7580526611613126,0.4941477658937427,0.723752792256143,0.8161209068010076,371.0,219.0,1191.0,23129.0,161616.0,164912.0,17533.0,23.20694974425591,26.168709913128197
