,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21
0,7652.5,1059.5,0.8573700954400849,0.7631086354852816,0.7546248366753161,0.7938482013284422,0.875472541853707,0.5985229283821851,0.9155443962565625,0.7608695652173914,0.5985229283821851,0.7304347826086957,0.8155339805825242,31.0,19.0,103.0,2116.0,15408.0,16044.0,1610.0,21.147484886506216,23.611269533477813
1,8798.5,2303.5,0.8463439187334126,0.7079314021377827,0.8153750247274106,0.738131772391756,0.8008350185788038,0.5384545257431207,0.8614149928263989,0.7987844584328196,0.5384545257431207,0.8255813953488372,0.852,45.0,37.0,250.0,4607.0,17697.0,19213.0,3680.0,40.33342296316214,41.62409249798333
2,8387.0,933.0,0.8788955713504647,0.773609674799598,0.7469729717050679,0.7740230763222655,0.899454975519386,0.5140167467777655,0.9068303094983992,0.8008634646519158,0.5094850247233849,0.7692307692307692,0.8661417322834646,33.0,17.0,127.0,1853.0,16887.0,16994.0,1484.0,24.384,27.456000000000003
3,10596.0,683.0,0.8248285688841392,0.6852291262967296,0.5325694520316644,0.721715984373601,0.8627988947993597,0.3817840893209311,0.8965928148998147,0.7020497803806734,0.3817840893209311,0.4495412844036697,0.7424242424242424,60.0,17.0,66.0,1366.0,21292.0,20315.0,959.0,10.481736368448914,17.310746426680783
4,8991.0,113.0,0.8903160951636323,0.0748829953198128,0.061224489795918366,0.8117504870857166,0.2037037037037037,0.028205128205128206,0.971976401179941,0.052884615384615384,0.028205128205128206,0.06666666666666665,0.0625,14.0,15.0,16.0,208.0,18098.0,17793.0,11.0,3.1447914391788596,2.948241974230181
5,12081.0,629.0,0.8198905543659292,0.5187919771068171,0.4015299689641795,0.6120560152403687,0.8280208635178209,0.19365543253503714,0.8788698173838075,0.5288,0.19365543253503714,0.3412698412698413,0.6056338028169015,83.0,28.0,71.0,1250.0,24268.0,22427.0,661.0,10.01253525540583,17.768724537762456
6,9845.0,1600.0,0.7606278904304518,0.7030746971748681,0.6192502754428095,0.6634111590347547,0.7125188420980126,0.42356549198738025,0.8120758656690448,0.6328395839899149,0.4230196404589959,0.5673469387755101,0.7164948453608248,106.0,55.0,194.0,3173.0,19815.0,18668.0,2008.0,30.36785807461518,38.351160970519174
7,7446.5,677.5,0.8274958455835357,0.8224084902369316,0.5905481594035513,0.7390640522088492,0.8895289910890206,0.45157358379474855,0.9014437782943839,0.8106287425149701,0.44673729377462507,0.5731707317073171,0.7966101694915254,35.0,12.0,59.0,1336.0,15010.0,14735.0,1083.0,12.986060161408659,18.048422597212035
8,10540.5,613.5,0.805612839594728,0.5054337328864398,0.43059192733194274,0.6648696495526599,0.5847571082493943,0.18172454842284064,0.8837811300544497,0.5289323553382234,0.18172454842284064,0.3978494623655914,0.5692307692307692,56.0,28.0,65.0,1227.0,21179.0,19802.0,649.0,10.4389721627409,14.93576017130621
9,7949.0,2013.0,0.8272347365202324,0.7994683372892802,0.8399110328364092,0.7893990685374556,0.8559410453808751,0.6624810782323985,0.8646488862251523,0.7907439661607365,0.6624810782323985,0.6989795918367347,0.8896103896103896,59.0,17.0,154.0,4019.0,16003.0,17312.0,3178.0,27.675718849840255,35.22364217252396
